ratinguser,resort_type,apart_type,ghouse_type,hotels_type,capsule_type,homest_type,camp_type,villas_type,ratingprop,good_label,conve_label,impre_label,superb_label,reviewamount,randomrate,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,cleanaccom,landmarknear,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5060,5,1,4,0,2,3,1,1,3,5,3,-2,1,Kawah Putih,,,
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5060,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
6.3,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5060,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
5.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5060,5,2,0,2,1,1,1,0,2,2,2,0,1,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,5060,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
10,0,0,0,1,0,0,0,0,8.4,0,0,1,0,521,5,1,0,0,1,1,0,1,1,1,3,2,1,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,521,5,1,4,0,0,7,1,3,6,1,7,6,1,Kawah Putih,,,
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,521,5,0,2,0,0,3,0,0,3,0,5,5,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.3,0,0,1,0,238,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.3,0,0,1,0,238,5,2,3,0,1,2,0,3,3,1,7,6,0,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.3,0,0,1,0,238,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.5,0,0,1,0,10,5,2,2,2,1,3,1,1,3,3,5,2,0,Kawah Putih,,,
8.3,0,0,0,0,0,0,0,1,8.4,0,0,1,0,94,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.4,0,0,1,0,94,5,0,0,0,0,0,0,0,1,0,1,1,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.4,0,0,1,0,94,5,1,2,1,2,4,5,1,4,4,6,2,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.4,0,0,1,0,94,5,1,3,1,0,3,1,2,3,1,4,3,0,Kawah Putih,,,
5.4,0,0,0,0,0,0,0,1,8,0,1,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
5.8,0,0,0,0,0,0,0,1,8,0,1,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.3,0,0,1,0,13,5,2,2,0,0,2,0,0,3,2,3,1,0,Kawah Putih,,,
8.4,0,0,0,0,0,0,0,1,8.3,0,0,1,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,7.3,0,1,0,0,6,5,0,2,0,0,3,0,1,2,0,3,3,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,7.3,0,1,0,0,6,5,0,3,0,0,4,0,1,3,0,5,5,0,Kawah Putih,,,
9.1,0,0,0,0,0,0,0,1,7.3,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
6,0,0,0,0,0,0,0,1,6.9,1,0,0,0,7,5,0,0,0,0,1,0,1,1,1,4,3,0,Kawah Putih,,,
4.8,0,0,0,0,0,0,0,1,8.1,0,1,0,0,234,5,0,0,0,0,0,0,0,0,1,0,-1,1,Kawah Putih,,,
5.9,0,0,0,0,0,0,0,1,8.1,0,1,0,0,98,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.7,0,0,0,0,0,1,0,0,8.5,0,0,1,0,768,5,0,1,0,0,1,0,0,1,0,1,1,1,Kawah Putih,,,
9.4,0,0,0,0,0,1,0,0,8.5,0,0,1,0,768,5,0,1,0,0,4,0,0,3,0,4,4,1,Kawah Putih,,,
8.5,0,0,0,0,0,1,0,0,8.5,0,0,1,0,768,5,0,3,0,1,2,0,1,3,1,5,4,1,Kawah Putih,,,
8.5,0,0,0,0,0,1,0,0,8.5,0,0,1,0,768,5,0,1,0,0,0,0,0,0,0,1,1,1,Kawah Putih,,,
9.7,0,0,0,0,0,1,0,0,8.5,0,0,1,0,768,5,0,2,0,0,3,0,1,2,0,4,4,1,Kawah Putih,,,
9.4,0,0,0,0,0,1,0,0,8.5,0,0,1,0,768,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.2,0,1,0,0,236,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
10,0,0,0,0,0,0,0,1,8.2,0,1,0,0,236,5,0,1,0,0,1,0,0,1,0,2,2,1,Kawah Putih,,,
9.1,0,0,0,0,0,0,0,1,8.2,0,1,0,0,236,5,0,0,1,1,0,1,0,0,2,0,-2,0,Kawah Putih,,,
9.1,0,0,0,0,0,0,0,1,8.2,0,1,0,0,236,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
4.9,1,0,0,0,0,0,0,0,8,0,1,0,0,2117,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,1,0,0,0,0,0,0,0,8,0,1,0,0,2117,5,0,1,0,0,1,0,1,1,0,1,1,0,Kawah Putih,,,
6.3,1,0,0,0,0,0,0,0,8,0,1,0,0,2117,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,1,0,0,0,0,0,0,0,8,0,1,0,0,2117,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,1,0,0,0,0,0,0,0,8,0,1,0,0,2117,5,0,3,0,0,2,0,1,2,1,4,3,0,Kawah Putih,,,
6,0,0,0,1,0,0,0,0,7.8,0,1,0,0,2816,5,1,2,0,0,3,0,1,3,0,3,3,0,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,7.8,0,1,0,0,2816,5,0,2,0,0,3,0,0,3,0,5,5,0,Kawah Putih,,,
8.8,0,0,0,1,0,0,0,0,7.8,0,1,0,0,2816,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.7,0,0,0,1,0,0,0,0,7.8,0,1,0,0,2816,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,7.8,0,1,0,0,2816,5,2,0,2,1,0,1,0,0,2,1,-1,0,Kawah Putih,,,
9.7,0,0,1,0,0,0,0,0,8.8,0,0,1,0,188,5,0,1,0,0,1,0,0,1,0,1,1,0,Kawah Putih,,,
8.5,0,0,1,0,0,0,0,0,8.8,0,0,1,0,188,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.7,0,0,1,0,0,0,0,0,8.8,0,0,1,0,188,5,2,0,2,1,0,1,0,0,3,0,-3,0,Kawah Putih,,,
5.5,0,0,1,0,0,0,0,0,8.8,0,0,1,0,188,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
10,0,0,1,0,0,0,0,0,8.8,0,0,1,0,188,5,0,0,1,0,1,0,0,1,1,2,1,0,Kawah Putih,,,
5.8,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.7,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,1,0,1,3,0,0,1,2,4,2,0,Kawah Putih,,,
9.4,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,0,0,0,0,0,0,1,0,0,0,0,Kawah Putih,,,
9.4,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,2,4,2,1,7,2,2,8,3,10,7,0,Kawah Putih,,,
9.1,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,1,1,0,2,0,1,4,1,3,2,0,Kawah Putih,,,
10,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,0,0,0,1,0,0,0,0,1,1,0,Kawah Putih,,,
10,0,0,1,0,0,0,0,0,8.8,0,0,1,0,362,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.8,0,0,1,0,925,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.8,0,0,1,0,925,5,0,2,0,0,2,0,1,1,0,2,2,0,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.8,0,0,1,0,925,5,0,1,0,0,1,0,1,1,0,1,1,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.8,0,0,1,0,925,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
10,0,0,0,0,0,0,0,1,8.8,0,0,1,0,925,5,0,0,0,0,0,0,0,0,0,1,1,1,Kawah Putih,,,
9.7,0,0,0,0,0,0,0,1,8.8,0,0,1,0,925,5,1,1,1,0,1,1,0,1,4,2,-2,1,Kawah Putih,,,
5.5,0,0,0,0,0,0,0,1,8.2,0,1,0,0,239,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
5.4,0,0,0,0,0,0,0,1,8.2,0,1,0,0,239,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.2,0,1,0,0,239,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.4,0,0,0,0,0,0,0,1,8.2,0,1,0,0,239,5,0,0,1,0,2,0,0,0,1,3,2,1,Kawah Putih,,,
6.2,1,0,0,0,0,0,0,0,8.2,0,1,0,0,1478,5,1,0,0,1,0,1,1,0,1,2,1,1,Kawah Putih,,,
6.3,1,0,0,0,0,0,0,0,8.2,0,1,0,0,1478,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
9.1,0,0,0,0,0,0,0,1,8.7,0,0,1,0,24,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.7,0,0,1,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.7,0,0,1,0,24,5,1,1,2,0,2,0,0,3,2,4,2,0,Kawah Putih,,,
9.4,0,0,0,0,0,0,0,1,8.7,0,0,1,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
6.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,1007,5,0,1,0,0,2,0,0,2,0,2,2,0,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,1007,5,2,3,1,1,2,1,0,3,2,4,2,0,Kawah Putih,,,
9.4,0,0,0,1,0,0,0,0,8.8,0,0,1,0,1007,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,958,5,0,1,0,0,1,0,0,1,0,1,1,0,Kawah Putih,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,958,5,0,0,0,0,0,0,0,0,1,2,1,0,Kawah Putih,,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,958,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
9.4,0,0,0,0,0,0,0,1,8.6,0,0,1,0,26,5,0,1,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,0,0,0,0,1,8.6,0,0,1,0,26,5,1,6,0,1,7,0,1,6,0,7,7,0,Kawah Putih,,,
8.2,0,0,0,1,0,0,0,0,7.5,0,1,0,0,74,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
8.5,0,0,0,1,0,0,0,0,7.5,0,1,0,0,74,5,0,0,0,0,0,0,0,0,0,0,0,0,Kawah Putih,,,
6.3,0,0,0,1,0,0,0,0,7.5,0,1,0,0,74,5,0,0,0,0,0,0,0,0,0,0,0,1,Kawah Putih,,,
6.3,0,0,0,1,0,0,0,0,8.5,0,0,1,0,31,5,0,1,0,0,3,0,0,3,0,3,3,1,Kawah Putih,,,
10,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2181,5,0,0,0,0,1,0,0,1,0,2,2,1,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2181,5,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
9.7,0,0,0,1,0,0,0,0,8.7,0,0,1,0,2181,5,0,1,1,0,1,0,0,2,1,1,0,1,"Braga, Asia Afrika",,,
9.1,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1716,5,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
8.8,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1716,5,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
9.4,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1716,5,2,0,2,1,0,1,0,0,2,1,-1,1,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.7,0,0,1,0,1716,5,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,7260,5,1,0,1,0,0,0,0,0,1,0,-1,1,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,7260,5,0,1,0,0,2,0,0,2,0,3,3,0,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,7260,5,2,4,3,2,2,2,1,2,5,3,-2,0,"Braga, Asia Afrika",,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,7260,5,1,1,0,0,1,0,1,1,0,1,1,0,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,7260,5,0,0,0,0,1,0,0,1,1,1,0,0,"Braga, Asia Afrika",,,
8.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,7260,5,0,1,0,0,3,0,1,3,0,4,4,0,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,7260,5,0,0,0,0,0,0,0,0,0,0,0,0,"Braga, Asia Afrika",,,
6,0,0,0,1,0,0,0,0,8.1,0,0,1,0,3662,5,0,2,0,0,1,0,1,1,0,3,3,0,"Braga, Asia Afrika",,,
9.7,0,0,0,1,0,0,0,0,8.1,0,0,1,0,3662,5,0,2,0,0,0,0,0,0,0,5,5,0,"Braga, Asia Afrika",,,
6.2,0,0,0,1,0,0,0,0,8.1,0,0,1,0,3662,5,0,1,0,0,1,0,0,2,0,2,2,0,"Braga, Asia Afrika",,,
10,0,0,0,1,0,0,0,0,8.1,0,0,1,0,3662,5,0,2,0,0,1,0,1,1,0,1,1,0,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.1,0,0,1,0,3662,5,0,1,0,0,2,0,1,3,0,4,4,0,"Braga, Asia Afrika",,,
6.2,0,0,0,1,0,0,0,0,8.1,0,1,0,0,3094,5,1,1,0,0,3,1,0,3,2,4,2,0,"Braga, Asia Afrika",,,
5.7,0,0,0,1,0,0,0,0,8.1,0,1,0,0,3094,5,0,2,0,0,3,0,1,3,0,3,3,0,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.1,0,1,0,0,3094,5,0,2,0,0,3,0,1,3,0,3,3,0,"Braga, Asia Afrika",,,
5.7,0,0,0,1,0,0,0,0,8.1,0,1,0,0,3094,5,2,1,0,1,1,1,2,2,2,3,1,0,"Braga, Asia Afrika",,,
6.1,0,0,0,1,0,0,0,0,8.1,0,1,0,0,3094,5,0,0,0,0,0,0,0,0,0,0,0,0,"Braga, Asia Afrika",,,
8.6,0,0,0,1,0,0,0,0,8.1,0,1,0,0,3094,5,0,0,0,0,0,0,0,0,0,0,0,0,"Braga, Asia Afrika",,,
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,3463,5,0,0,0,0,0,0,0,0,0,0,0,0,"Braga, Asia Afrika",,,
8.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,3463,5,0,1,0,0,2,0,1,2,0,2,2,0,"Braga, Asia Afrika",,,
8.8,0,0,0,1,0,0,0,0,8.6,0,0,1,0,3463,5,0,1,0,0,1,0,1,2,0,2,2,0,"Braga, Asia Afrika",,,
5.1,0,0,0,1,0,0,0,0,6.5,1,0,0,0,1060,5,0,1,0,0,1,0,1,1,1,3,2,0,"Braga, Asia Afrika",,,
6,0,0,0,1,0,0,0,0,6.5,1,0,0,0,1060,5,0,1,0,0,1,0,1,1,0,1,1,0,"Braga, Asia Afrika",,,
5.1,0,0,0,1,0,0,0,0,6.5,1,0,0,0,1060,5,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
5.4,0,0,0,1,0,0,0,0,6.5,1,0,0,0,1060,5,0,0,2,0,0,0,0,0,2,0,-2,1,"Braga, Asia Afrika",,,
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,175,5,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,175,5,0,2,0,1,3,0,0,2,0,3,3,1,"Braga, Asia Afrika",,,
8.8,0,0,0,1,0,0,0,0,8.8,0,0,1,0,175,5,0,0,0,0,2,0,0,1,0,3,3,1,"Braga, Asia Afrika",,,
9.4,0,0,0,1,0,0,0,0,8.8,0,0,1,0,175,5,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
6,0,1,0,0,0,0,0,0,7.7,0,1,0,0,54,5,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,0,0,0,0,0,0,0,0,0,1,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,1,0,0,1,0,1,1,1,2,1,1,"Braga, Asia Afrika",,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,1,0,2,0,0,2,0,3,3,1,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,0,0,1,0,0,1,0,1,1,0,"Braga, Asia Afrika",,,
8.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,0,0,0,0,0,0,0,0,0,0,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,0,0,0,0,2,0,0,2,0,2,2,0,"Braga, Asia Afrika",,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,376,5,1,2,0,0,2,0,2,2,1,2,1,0,"Braga, Asia Afrika",,,
10,0,0,0,1,0,0,0,0,8.4,0,0,1,0,297,5,1,2,0,0,2,0,1,2,0,2,2,0,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,297,5,0,0,0,0,0,0,0,0,0,0,0,0,"Braga, Asia Afrika",,,
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,297,5,0,0,0,0,0,0,0,0,0,0,0,0,"Braga, Asia Afrika",,,
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,297,5,0,2,0,0,2,0,1,2,0,2,2,0,"Braga, Asia Afrika",,,
9.4,0,0,0,1,0,0,0,0,8.1,0,1,0,0,33,5,1,1,0,0,1,0,1,2,1,2,1,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.1,0,1,0,0,33,5,2,1,1,2,1,2,1,1,2,2,0,0,Taman Hutan Raya Juanda,,,
5.6,0,0,0,1,0,0,0,0,8.1,0,1,0,0,33,5,2,0,2,1,0,1,0,1,3,2,-1,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,8.2,0,1,0,0,140,5,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.1,0,0,0,0,0,0,0,1,8.2,0,1,0,0,140,5,2,1,1,1,1,0,1,1,3,1,-2,0,Taman Hutan Raya Juanda,,,
5.1,1,0,0,0,0,0,0,0,8,0,1,0,0,3914,5,0,1,0,1,1,1,1,1,2,3,1,0,Taman Hutan Raya Juanda,,,
8.8,1,0,0,0,0,0,0,0,8,0,1,0,0,3916,5,0,3,0,0,5,0,1,3,0,6,6,0,Taman Hutan Raya Juanda,,,
8.5,1,0,0,0,0,0,0,0,8,0,1,0,0,3917,5,0,1,0,0,1,0,1,1,0,2,2,1,Taman Hutan Raya Juanda,,,
5.4,1,0,0,0,0,0,0,0,8,0,1,0,0,3921,5,0,2,0,1,0,0,0,0,1,1,0,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,30,5,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
10,0,0,0,1,0,0,0,0,8.5,0,0,1,0,30,5,0,2,0,0,2,0,1,2,0,3,3,1,Taman Hutan Raya Juanda,,,
10,0,0,0,1,0,0,0,0,8.5,0,0,1,0,30,5,0,2,0,1,1,0,1,2,0,3,3,1,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,8.5,0,0,1,0,30,5,0,1,0,0,1,0,0,2,0,1,1,1,Taman Hutan Raya Juanda,,,
6.7,0,0,0,1,0,0,0,0,8.5,0,0,1,0,30,5,0,1,0,0,2,0,2,2,0,4,4,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,1,0,0,0,0,8.5,0,0,1,0,30,5,0,1,0,0,1,0,1,1,0,1,1,1,Taman Hutan Raya Juanda,,,
9.1,0,0,0,1,0,0,0,0,8.5,0,0,1,0,30,5,1,1,0,1,3,0,0,2,0,4,4,1,Taman Hutan Raya Juanda,,,
6.2,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
8.6,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,5,0,0,0,0,1,0,0,1,1,2,1,1,Taman Hutan Raya Juanda,,,
9.7,0,0,1,0,0,0,0,0,8,0,1,0,0,956,5,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
9.1,0,0,1,0,0,0,0,0,8,0,1,0,0,956,5,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
8.8,0,0,1,0,0,0,0,0,8,0,1,0,0,956,5,1,2,2,2,0,1,0,0,2,0,-2,1,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,1,2,0,0,2,0,2,2,1,3,2,1,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,0,1,0,0,3,0,0,3,0,4,4,1,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,0,1,0,1,1,1,0,1,1,2,1,1,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,0,0,0,0,0,1,0,0,1,0,-1,1,Taman Hutan Raya Juanda,,,
10,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,0,0,0,0,1,0,0,1,0,2,2,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.1,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,0,1,0,0,2,0,0,1,0,3,3,0,Taman Hutan Raya Juanda,,,
10,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,1,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,8.9,0,0,1,0,30,5,0,2,0,0,2,0,1,1,0,2,2,0,Taman Hutan Raya Juanda,,,
6.9,0,0,0,0,0,0,0,1,8.4,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.4,0,0,0,0,0,0,0,1,8.4,0,0,1,0,7,5,0,2,0,0,2,0,0,1,0,2,2,0,Taman Hutan Raya Juanda,,,
6.9,0,0,0,0,0,0,0,1,8.4,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.4,0,0,0,0,0,0,0,1,8.4,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,8.4,0,0,1,0,7,5,1,0,0,1,0,1,0,0,1,0,-1,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,24,5,0,1,0,0,2,0,0,1,0,4,4,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.1,0,0,0,1,0,0,0,0,8.3,0,0,1,0,24,5,1,1,1,1,1,1,1,1,1,2,1,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,1,0,0,0,0,8.3,0,0,1,0,24,5,0,1,0,0,2,0,1,2,0,3,3,0,Taman Hutan Raya Juanda,,,
6,0,0,0,1,0,0,0,0,8.3,0,0,1,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,1,0,0,0,0,8.3,0,0,1,0,24,5,0,0,0,0,0,1,0,0,1,1,0,0,Taman Hutan Raya Juanda,,,
9.1,0,0,0,1,0,0,0,0,8.3,0,0,1,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,9.1,0,0,0,1,6,5,5,3,7,1,3,5,1,4,7,5,-2,0,Taman Hutan Raya Juanda,,,
6.2,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,5,0,0,0,0,1,0,0,1,0,4,4,0,Taman Hutan Raya Juanda,,,
8.5,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,5,0,1,0,0,1,0,0,1,0,1,1,0,Taman Hutan Raya Juanda,,,
10,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,5,0,4,0,1,3,0,1,3,2,5,3,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,7.8,0,1,0,0,30,5,0,1,1,0,0,0,0,1,1,2,1,0,Taman Hutan Raya Juanda,,,
9.7,0,0,0,0,0,0,0,1,9,0,0,1,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,Taman Hutan Raya Juanda,,,
9.4,0,0,0,0,0,0,0,1,9,0,0,1,0,27,5,0,1,0,0,2,0,1,2,0,3,3,1,Taman Hutan Raya Juanda,,,
8.7,0,0,0,0,0,0,0,1,9,0,0,1,0,27,5,0,0,0,0,0,0,0,0,0,0,0,1,Taman Hutan Raya Juanda,,,
